CATEGORIES
cat_idx,cat_code,cat_desc,cat_indent
1,XXXX,"Total Construction",0
2,00XX,"Residential",0
3,NRXX,"Nonresidential",0
4,01XX,"Lodging",1
5,02XX,"Office",1
6,03XX,"Commercial",1
7,04XX,"Health Care",1
8,05XX,"Educational",1
9,06XX,"Religious",1
10,07XX,"Public Safety",1
11,08XX,"Amusement and Recreation",1
12,09XX,"Transportation",1
13,10XX,"Communication",1
14,11XX,"Power",1
15,12XX,"Highway and Street",1
16,13XX,"Sewage and Waste Disposal",1
17,14XX,"Water Supply",1
18,15XX,"Conservation and Development",1
19,20IX,"Manufacturing",1
20,AXXXX,"Annual Rate for Total Construction",0
21,A00XX,"Annual Rate for Residential",0
22,ANRXX,"Annual Rate for Nonresidential",0
23,A01XX,"Annual Rate for Lodging",1
24,A02XX,"Annual Rate for Office",1
25,A03XX,"Annual Rate for Commercial",1
26,A04XX,"Annual Rate for Health Care",1
27,A05XX,"Annual Rate for Educational",1
28,A06XX,"Annual Rate for Religious",1
29,A07XX,"Annual Rate for Public Safety",1
30,A08XX,"Annual Rate for Amusement and Recreation",1
31,A09XX,"Annual Rate for Transportation",1
32,A10XX,"Annual Rate for Communication",1
33,A11XX,"Annual Rate for Power",1
34,A12XX,"Annual Rate for Highway and Street",1
35,A13XX,"Annual Rate for Sewage and Waste Disposal",1
36,A14XX,"Annual Rate for Water Supply",1
37,A15XX,"Annual Rate for Conservation and Development",1
38,A20IX,"Annual Rate for Manufacturing",1


DATA TYPES
dt_idx,dt_code,dt_desc,dt_unit
1,T,"Total Construction",MLN$
2,V,"Total Private Construction",MLN$
3,P,"Total Public Construction",MLN$
4,MPCT,"Monthly Percent Change for Total Construction",PCT
5,MPCV,"Monthly Percent Change for Private Construction",PCT
6,MPCP,"Monthly Percent Change for Public Construction",PCT


ERROR TYPES
et_idx,err_code,err_desc,err_unit
1,E_T,"Relative Standard Error for Total Construction",PCT
2,E_V,"Relative Standard Error for Total Private Construction",PCT
3,E_P,"Relative Standard Error for Total Public Construction",PCT
4,E_MPCT,"Relative Standard Error for MPC Total Construction",PCT
5,E_MPCV,"Relative Standard Error for MPC Total Private Construction",PCT
6,E_MPCP,"Relative Standard Error for MPC Total Public Construction",PCT


GEO LEVELS
geo_idx,geo_code,geo_desc
1,US,"U.S. Total"


TIME PERIODS
per_idx,per_name
124,1,1,0,1,0,67283
125,1,1,0,1,0,72523
126,1,1,0,1,0,77908
127,1,1,0,1,0,78650
128,1,1,0,1,0,81516
129,1,1,0,1,0,79783
130,1,1,0,1,0,80703
131,1,1,0,1,0,73495
132,1,1,0,1,0,66427
133,1,1,0,1,0,59372
134,1,1,0,1,0,59462
135,1,1,0,1,0,64790
136,1,1,0,1,0,71250
137,1,1,0,1,0,76461
138,1,1,0,1,0,81693
139,1,1,0,1,0,85069
140,1,1,0,1,0,87533
141,1,1,0,1,0,86544
142,1,1,0,1,0,87305
143,1,1,0,1,0,80470
144,1,1,0,1,0,74635
145,1,1,0,1,0,68096
146,1,1,0,1,0,67638
147,1,1,0,1,0,74653
148,1,1,0,1,0,81575
149,1,1,0,1,0,86368
150,1,1,0,1,0,91505
151,1,1,0,1,0,93381
152,1,1,0,1,0,94100
153,1,1,0,1,0,94062
154,1,1,0,1,0,95774
155,1,1,0,1,0,87118
156,1,1,0,1,0,81022
157,1,1,0,1,0,73805
158,1,1,0,1,0,74458
159,1,1,0,1,0,83636
160,1,1,0,1,0,91430
161,1,1,0,1,0,97990
162,1,1,0,1,0,106361
163,1,1,0,1,0,107129
164,1,1,0,1,0,108165
165,1,1,0,1,0,107262
166,1,1,0,1,0,104814
167,1,1,0,1,0,96166
168,1,1,0,1,0,88947
169,1,1,0,1,0,80828
170,1,1,0,1,0,83269
171,1,1,0,1,0,92932
172,1,1,0,1,0,97523
173,1,1,0,1,0,103477
174,1,1,0,1,0,111877
175,1,1,0,1,0,111775
176,1,1,0,1,0,113814
177,1,1,0,1,0,112703
178,1,1,0,1,0,111728
179,1,1,0,1,0,106538
180,1,1,0,1,0,97209
181,1,1,0,1,0,87395
182,1,1,0,1,0,89404
183,1,1,0,1,0,99300
184,1,1,0,1,0,103437
185,1,1,0,1,0,111213
186,1,1,0,1,0,116270
187,1,1,0,1,0,116873
188,1,1,0,1,0,117941
189,1,1,0,1,0,115692
190,1,1,0,1,0,114206
191,1,1,0,1,0,109340
192,1,1,0,1,0,98770
193,1,1,0,1,0,93933
194,1,1,0,1,0,95693
195,1,1,0,1,0,105159
196,1,1,0,1,0,110800
197,1,1,0,1,0,117944
198,1,1,0,1,0,121653
199,1,1,0,1,0,122236
200,1,1,0,1,0,124058
201,1,1,0,1,0,119254
202,1,1,0,1,0,116517
203,1,1,0,1,0,108740
204,1,1,0,1,0,97197
205,1,1,0,1,0,91891
206,1,1,0,1,0,92904
207,1,1,0,1,0,102949
208,1,1,0,1,0,110679
209,1,1,0,1,0,117997
210,1,1,0,1,0,124634
211,1,1,0,1,0,129454
212,1,1,0,1,0,131619
213,1,1,0,1,0,129383
214,1,1,0,1,0,127326
215,1,1,0,1,0,121672
216,1,1,0,1,0,110530
217,1,1,0,1,0,106218
218,1,1,0,1,0,107295
219,1,1,0,1,0,117793
220,1,1,0,1,0,119926
221,1,1,0,1,0,125114
222,1,1,0,1,0,132608
223,1,1,0,1,0,135287
224,1,1,0,1,0,137555
225,1,1,0,1,0,136354
226,1,1,0,1,0,135012
227,1,1,0,1,0,128438
228,1,1,0,1,0,117970
229,1,1,0,1,0,112093
230,1,1,0,1,0,110731
231,1,1,0,1,0,125788
232,1,1,0,1,0,131634
233,1,1,0,1,0,138744
234,1,1,0,1,0,147024
235,1,1,0,1,0,149164
236,1,1,0,1,0,152194
237,1,1,0,1,0,148275
238,1,1,0,1,0,145182
239,1,1,0,1,0,138993
240,1,1,0,1,0,126622
241,1,1,0,1,0,122435
242,1,1,0,1,0,123700
243,1,1,0,1,0,140560
244,1,1,0,1,0,147248
245,1,1,0,1,0,155883
246,1,1,0,1,0,164499
247,1,1,0,1,0,167561
248,1,1,0,1,0,166768
249,1,1,0,1,0,162810
250,1,1,0,1,0,157797
251,1,1,0,1,0,148329
1,2,1,0,1,0,25972
2,2,1,0,1,0,25721
3,2,1,0,1,0,29826
4,2,1,0,1,0,33008
5,2,1,0,1,0,35059
6,2,1,0,1,0,37908
7,2,1,0,1,0,38880
8,2,1,0,1,0,38359
9,2,1,0,1,0,36082
10,2,1,0,1,0,36226
11,2,1,0,1,0,34570
12,2,1,0,1,0,30352
13,2,1,0,1,0,28794
14,2,1,0,1,0,28015
15,2,1,0,1,0,32176
16,2,1,0,1,0,34739
17,2,1,0,1,0,37169
18,2,1,0,1,0,40408
19,2,1,0,1,0,43048
20,2,1,0,1,0,43671
21,2,1,0,1,0,41846
22,2,1,0,1,0,42798
23,2,1,0,1,0,41530
24,2,1,0,1,0,37059
25,2,1,0,1,0,34112
26,2,1,0,1,0,33451
27,2,1,0,1,0,39395
28,2,1,0,1,0,42264
29,2,1,0,1,0,45976
30,2,1,0,1,0,49245
31,2,1,0,1,0,52065
32,2,1,0,1,0,53427
33,2,1,0,1,0,49850
34,2,1,0,1,0,49831
35,2,1,0,1,0,46988
36,2,1,0,1,0,41806
37,2,1,0,1,0,39584
38,2,1,0,1,0,39828
39,2,1,0,1,0,45962
40,2,1,0,1,0,49906
41,2,1,0,1,0,52580
42,2,1,0,1,0,56941
43,2,1,0,1,0,60026
44,2,1,0,1,0,61377
45,2,1,0,1,0,58829
46,2,1,0,1,0,59799
47,2,1,0,1,0,55939
48,2,1,0,1,0,49412
49,2,1,0,1,0,46016
50,2,1,0,1,0,45647
51,2,1,0,1,0,52192
52,2,1,0,1,0,54544
53,2,1,0,1,0,55564
54,2,1,0,1,0,56924
55,2,1,0,1,0,57289
56,2,1,0,1,0,56489
57,2,1,0,1,0,52193
58,2,1,0,1,0,51075
59,2,1,0,1,0,45842
60,2,1,0,1,0,40100
61,2,1,0,1,0,36794
62,2,1,0,1,0,35889
63,2,1,0,1,0,41096
64,2,1,0,1,0,44144
65,2,1,0,1,0,45233
66,2,1,0,1,0,47152
67,2,1,0,1,0,47952
68,2,1,0,1,0,47101
69,2,1,0,1,0,42668
70,2,1,0,1,0,41444
71,2,1,0,1,0,35974
72,2,1,0,1,0,30621
73,2,1,0,1,0,27607
74,2,1,0,1,0,26736
75,2,1,0,1,0,30033
76,2,1,0,1,0,32313
77,2,1,0,1,0,33213
78,2,1,0,1,0,34818
79,2,1,0,1,0,35452
80,2,1,0,1,0,35076
81,2,1,0,1,0,31938
82,2,1,0,1,0,31486
83,2,1,0,1,0,26080
84,2,1,0,1,0,21909
85,2,1,0,1,0,19492
86,2,1,0,1,0,18365
87,2,1,0,1,0,19779
88,2,1,0,1,0,20960
89,2,1,0,1,0,20979
90,2,1,0,1,0,22634
91,2,1,0,1,0,24033
92,2,1,0,1,0,25208
93,2,1,0,1,0,24172
94,2,1,0,1,0,24787
95,2,1,0,1,0,21261
96,2,1,0,1,0,19097
97,2,1,0,1,0,17320
98,2,1,0,1,0,17120
99,2,1,0,1,0,19576
100,2,1,0,1,0,21937
101,2,1,0,1,0,22605
102,2,1,0,1,0,24171
103,2,1,0,1,0,24170
104,2,1,0,1,0,24344
105,2,1,0,1,0,23169
106,2,1,0,1,0,23543
107,2,1,0,1,0,20087
108,2,1,0,1,0,17997
109,2,1,0,1,0,16512
110,2,1,0,1,0,16241
111,2,1,0,1,0,18787
112,2,1,0,1,0,21113
113,2,1,0,1,0,21992
114,2,1,0,1,0,23754
115,2,1,0,1,0,24201
116,2,1,0,1,0,25254
117,2,1,0,1,0,24072
118,2,1,0,1,0,24482
119,2,1,0,1,0,20609
120,2,1,0,1,0,18534
121,2,1,0,1,0,17123
122,2,1,0,1,0,16935
123,2,1,0,1,0,19556
124,2,1,0,1,0,22019
125,2,1,0,1,0,23418
126,2,1,0,1,0,25404
127,2,1,0,1,0,26157
128,2,1,0,1,0,27299
129,2,1,0,1,0,26880
130,2,1,0,1,0,28187
131,2,1,0,1,0,24761
132,2,1,0,1,0,22265
133,2,1,0,1,0,20810
134,2,1,0,1,0,20701
135,2,1,0,1,0,24330
136,2,1,0,1,0,26828
137,2,1,0,1,0,28508
138,2,1,0,1,0,30330
139,2,1,0,1,0,31277
140,2,1,0,1,0,32142
141,2,1,0,1,0,31666
142,2,1,0,1,0,32681
143,2,1,0,1,0,29375
144,2,1,0,1,0,26827
145,2,1,0,1,0,25052
146,2,1,0,1,0,24458
147,2,1,0,1,0,28980
148,2,1,0,1,0,31683
149,2,1,0,1,0,33301
150,2,1,0,1,0,34771
151,2,1,0,1,0,35173
152,2,1,0,1,0,35182
153,2,1,0,1,0,35290
154,2,1,0,1,0,35897
155,2,1,0,1,0,32687
156,2,1,0,1,0,30055
157,2,1,0,1,0,27894
158,2,1,0,1,0,28107
159,2,1,0,1,0,32916
160,2,1,0,1,0,35344
161,2,1,0,1,0,37558
162,2,1,0,1,0,40507
163,2,1,0,1,0,41529
164,2,1,0,1,0,41120
165,2,1,0,1,0,41028
166,2,1,0,1,0,41249
167,2,1,0,1,0,37513
168,2,1,0,1,0,33932
169,2,1,0,1,0,31406
170,2,1,0,1,0,32158
171,2,1,0,1,0,38010
172,2,1,0,1,0,39671
173,2,1,0,1,0,41414
174,2,1,0,1,0,44048
175,2,1,0,1,0,44687
176,2,1,0,1,0,44918
177,2,1,0,1,0,43895
178,2,1,0,1,0,45210
179,2,1,0,1,0,42498
180,2,1,0,1,0,38050
181,2,1,0,1,0,35171
182,2,1,0,1,0,36893
183,2,1,0,1,0,42911
184,2,1,0,1,0,45115
185,2,1,0,1,0,47528
186,2,1,0,1,0,49703
187,2,1,0,1,0,50844
188,2,1,0,1,0,50550
189,2,1,0,1,0,49318
190,2,1,0,1,0,48572
191,2,1,0,1,0,47534
192,2,1,0,1,0,41614
193,2,1,0,1,0,39533
194,2,1,0,1,0,40206
195,2,1,0,1,0,46549
196,2,1,0,1,0,48558
197,2,1,0,1,0,51001
198,2,1,0,1,0,52343
199,2,1,0,1,0,52305
200,2,1,0,1,0,51460
201,2,1,0,1,0,49867
202,2,1,0,1,0,48099
203,2,1,0,1,0,45765
204,2,1,0,1,0,38193
205,2,1,0,1,0,36478
206,2,1,0,1,0,36286
207,2,1,0,1,0,42109
208,2,1,0,1,0,44243
209,2,1,0,1,0,46640
210,2,1,0,1,0,49568
211,2,1,0,1,0,51667
212,2,1,0,1,0,52559
213,2,1,0,1,0,51172
214,2,1,0,1,0,50600
215,2,1,0,1,0,49107
216,2,1,0,1,0,43014
217,2,1,0,1,0,42275
218,2,1,0,1,0,42854
219,2,1,0,1,0,50442
220,2,1,0,1,0,50667
221,2,1,0,1,0,51957
222,2,1,0,1,0,54793
223,2,1,0,1,0,57489
224,2,1,0,1,0,60523
225,2,1,0,1,0,60154
226,2,1,0,1,0,60604
227,2,1,0,1,0,59253
228,2,1,0,1,0,53246
229,2,1,0,1,0,52270
230,2,1,0,1,0,51671
231,2,1,0,1,0,61747
232,2,1,0,1,0,64898
233,2,1,0,1,0,68662
234,2,1,0,1,0,73034
235,2,1,0,1,0,74538
236,2,1,0,1,0,76752
237,2,1,0,1,0,74437
238,2,1,0,1,0,72920
239,2,1,0,1,0,69717
240,2,1,0,1,0,62289
241,2,1,0,1,0,62662
242,2,1,0,1,0,63208
243,2,1,0,1,0,75874
244,2,1,0,1,0,79518
245,2,1,0,1,0,84433
246,2,1,0,1,0,86929
247,2,1,0,1,0,87892
248,2,1,0,1,0,83815
249,2,1,0,1,0,78817
250,2,1,0,1,0,75695
251,2,1,0,1,0,70321
1,3,1,0,1,0,33545
2,3,1,0,1,0,32868
3,3,1,0,1,0,33956
4,3,1,0,1,0,36496
5,3,1,0,1,0,38325
6,3,1,0,1,0,39273
7,3,1,0,1,0,39983
8,3,1,0,1,0,41101
9,3,1,0,1,0,40460
10,3,1,0,1,0,39484
11,3,1,0,1,0,36792
12,3,1,0,1,0,33632
13,3,1,0,1,0,31083
14,3,1,0,1,0,30511
15,3,1,0,1,0,32330
16,3,1,0,1,0,34899
17,3,1,0,1,0,37304
18,3,1,0,1,0,39969
19,3,1,0,1,0,39923
20,3,1,0,1,0,41520
21,3,1,0,1,0,41995
22,3,1,0,1,0,40336
23,3,1,0,1,0,36385
24,3,1,0,1,0,33991
25,3,1,0,1,0,30822
26,3,1,0,1,0,30688
27,3,1,0,1,0,33843
28,3,1,0,1,0,36089
29,3,1,0,1,0,37759
30,3,1,0,1,0,40687
31,3,1,0,1,0,41549
32,3,1,0,1,0,42738
33,3,1,0,1,0,42688
34,3,1,0,1,0,40751
35,3,1,0,1,0,39406
36,3,1,0,1,0,35928
37,3,1,0,1,0,32874
38,3,1,0,1,0,33266
39,3,1,0,1,0,35829
40,3,1,0,1,0,38125
41,3,1,0,1,0,41125
42,3,1,0,1,0,43738
43,3,1,0,1,0,43850
44,3,1,0,1,0,46076
45,3,1,0,1,0,45853
46,3,1,0,1,0,44240
47,3,1,0,1,0,42409
48,3,1,0,1,0,39245
49,3,1,0,1,0,36383
50,3,1,0,1,0,36734
51,3,1,0,1,0,40162
52,3,1,0,1,0,42512
53,3,1,0,1,0,46297
54,3,1,0,1,0,49854
55,3,1,0,1,0,49861
56,3,1,0,1,0,52110
57,3,1,0,1,0,50909
58,3,1,0,1,0,49647
59,3,1,0,1,0,48009
60,3,1,0,1,0,44931
61,3,1,0,1,0,42215
62,3,1,0,1,0,42611
63,3,1,0,1,0,46325
64,3,1,0,1,0,49500
65,3,1,0,1,0,54457
66,3,1,0,1,0,57868
67,3,1,0,1,0,58828
68,3,1,0,1,0,62472
69,3,1,0,1,0,62075
70,3,1,0,1,0,62870
71,3,1,0,1,0,58960
72,3,1,0,1,0,53703
73,3,1,0,1,0,50432
74,3,1,0,1,0,51184
75,3,1,0,1,0,53351
76,3,1,0,1,0,56778
77,3,1,0,1,0,60103
78,3,1,0,1,0,63065
79,3,1,0,1,0,64782
80,3,1,0,1,0,65290
81,3,1,0,1,0,65365
82,3,1,0,1,0,65123
83,3,1,0,1,0,60013
84,3,1,0,1,0,55204
85,3,1,0,1,0,48245
86,3,1,0,1,0,49115
87,3,1,0,1,0,52669
88,3,1,0,1,0,54540
89,3,1,0,1,0,56246
90,3,1,0,1,0,59941
91,3,1,0,1,0,60319
92,3,1,0,1,0,59668
93,3,1,0,1,0,58270
94,3,1,0,1,0,55550
95,3,1,0,1,0,50621
96,3,1,0,1,0,45819
97,3,1,0,1,0,38328
98,3,1,0,1,0,38148
99,3,1,0,1,0,41698
100,3,1,0,1,0,44898
101,3,1,0,1,0,46675
102,3,1,0,1,0,51012
103,3,1,0,1,0,50107
104,3,1,0,1,0,52545
105,3,1,0,1,0,52973
106,3,1,0,1,0,50124
107,3,1,0,1,0,47521
108,3,1,0,1,0,42901
109,3,1,0,1,0,34696
110,3,1,0,1,0,34991
111,3,1,0,1,0,38587
112,3,1,0,1,0,40693
113,3,1,0,1,0,43698
114,3,1,0,1,0,49000
115,3,1,0,1,0,48312
116,3,1,0,1,0,52006
117,3,1,0,1,0,52050
118,3,1,0,1,0,49560
