CATEGORIES
cat_idx,cat_code,cat_desc,cat_indent
1,42,"42: Total Merchant Wholesalers, Except Manufacturers' Sales Branches and Offices",0
2,423,"423: Durable Goods",1
3,424,"424: Nondurable Goods",1


DATA TYPES
dt_idx,dt_code,dt_desc,dt_unit
1,IM,"Inventories - Monthly",MLN$
2,MPCIM,"Inventories - Monthly Percent Change",PCT


ERROR TYPES
et_idx,err_code,err_desc,err_unit
1,E_IM,"CV of Inventories - Monthly",PCT
2,E_MPCIM,"SE of Inventories - Monthly Percent Change",PCT


GEO LEVELS
geo_idx,geo_code,geo_desc
1,US,"U.S. Total"


TIME PERIODS
per_idx,per_name
49,1,2,0,1,1,0.6
50,1,2,0,1,1,-0.1
51,1,2,0,1,1,-0.1
52,1,2,0,1,1,1.4
53,1,2,0,1,1,-0.1
54,1,2,0,1,1,-0.4
55,1,2,0,1,1,0.1
56,1,2,0,1,1,-0.1
57,1,2,0,1,1,-0.7
58,1,2,0,1,1,0.3
59,1,2,0,1,1,0.1
60,1,2,0,1,1,0.1
61,1,1,0,1,1,243449
62,1,1,0,1,1,243583
63,1,1,0,1,1,244978
64,1,1,0,1,1,245342
65,1,1,0,1,1,246725
66,1,1,0,1,1,251010
67,1,1,0,1,1,249996
68,1,1,0,1,1,250888
69,1,1,0,1,1,253166
70,1,1,0,1,1,254054
71,1,1,0,1,1,256109
72,1,1,0,1,1,258454
61,1,2,0,1,1,1.0
62,1,2,0,1,1,0.1
63,1,2,0,1,1,0.6
64,1,2,0,1,1,0.1
65,1,2,0,1,1,0.6
66,1,2,0,1,1,1.7
67,1,2,0,1,1,-0.4
68,1,2,0,1,1,0.4
69,1,2,0,1,1,0.9
70,1,2,0,1,1,0.4
71,1,2,0,1,1,0.8
72,1,2,0,1,1,0.9
73,1,1,0,1,1,259088
74,1,1,0,1,1,261734
75,1,1,0,1,1,263439
76,1,1,0,1,1,263284
77,1,1,0,1,1,265233
78,1,1,0,1,1,264400
79,1,1,0,1,1,264793
80,1,1,0,1,1,267204
81,1,1,0,1,1,268711
82,1,1,0,1,1,269467
83,1,1,0,1,1,271044
84,1,1,0,1,1,272297
73,1,2,0,1,1,0.2
74,1,2,0,1,1,1.0
75,1,2,0,1,1,0.7
76,1,2,0,1,1,-0.1
77,1,2,0,1,1,0.7
78,1,2,0,1,1,-0.3
79,1,2,0,1,1,0.1
80,1,2,0,1,1,0.9
81,1,2,0,1,1,0.6
82,1,2,0,1,1,0.3
83,1,2,0,1,1,0.6
84,1,2,0,1,1,0.5
85,1,1,0,1,1,272635
86,1,1,0,1,1,274923
87,1,1,0,1,1,275847
88,1,1,0,1,1,276188
89,1,1,0,1,1,276792
90,1,1,0,1,1,276961
91,1,1,0,1,1,279948
92,1,1,0,1,1,280588
93,1,1,0,1,1,282127
94,1,1,0,1,1,285104
95,1,1,0,1,1,288823
96,1,1,0,1,1,290182
85,1,2,0,1,1,0.1
86,1,2,0,1,1,0.8
87,1,2,0,1,1,0.3
88,1,2,0,1,1,0.1
89,1,2,0,1,1,0.2
90,1,2,0,1,1,0.1
91,1,2,0,1,1,1.1
92,1,2,0,1,1,0.2
93,1,2,0,1,1,0.5
94,1,2,0,1,1,1.1
95,1,2,0,1,1,1.3
96,1,2,0,1,1,0.5
97,1,1,0,1,1,292768
98,1,1,0,1,1,294593
99,1,1,0,1,1,296789
100,1,1,0,1,1,299545
101,1,1,0,1,1,301245
102,1,1,0,1,1,303182
103,1,1,0,1,1,304073
104,1,1,0,1,1,305053
105,1,1,0,1,1,305223
106,1,1,0,1,1,307282
107,1,1,0,1,1,309328
108,1,1,0,1,1,309191
97,1,2,0,1,1,0.9
98,1,2,0,1,1,0.6
99,1,2,0,1,1,0.7
100,1,2,0,1,1,0.9
101,1,2,0,1,1,0.6
102,1,2,0,1,1,0.6
103,1,2,0,1,1,0.3
104,1,2,0,1,1,0.3
105,1,2,0,1,1,0.1
106,1,2,0,1,1,0.7
107,1,2,0,1,1,0.7
108,1,2,0,1,1,0.0
109,1,1,0,1,1,308745
110,1,1,0,1,1,309036
111,1,1,0,1,1,309051
112,1,1,0,1,1,310478
113,1,1,0,1,1,311619
114,1,1,0,1,1,309196
115,1,1,0,1,1,306252
116,1,1,0,1,1,305464
117,1,1,0,1,1,304703
118,1,1,0,1,1,302932
119,1,1,0,1,1,299419
120,1,1,0,1,1,297536
109,1,2,0,1,1,-0.1
110,1,2,0,1,1,0.1
111,1,2,0,1,1,0.0
112,1,2,0,1,1,0.5
113,1,2,0,1,1,0.4
114,1,2,0,1,1,-0.8
115,1,2,0,1,1,-1.0
116,1,2,0,1,1,-0.3
117,1,2,0,1,1,-0.2
118,1,2,0,1,1,-0.6
119,1,2,0,1,1,-1.2
120,1,2,0,1,1,-0.6
121,1,1,0,1,1,296742
122,1,1,0,1,1,293971
123,1,1,0,1,1,294235
124,1,1,0,1,1,293159
125,1,1,0,1,1,293545
126,1,1,0,1,1,294389
127,1,1,0,1,1,296774
128,1,1,0,1,1,297511
129,1,1,0,1,1,298695
130,1,1,0,1,1,298369
131,1,1,0,1,1,298642
132,1,1,0,1,1,301310
121,1,2,0,1,1,-0.3
122,1,2,0,1,1,-0.9
123,1,2,0,1,1,0.1
124,1,2,0,1,1,-0.4
125,1,2,0,1,1,0.1
126,1,2,0,1,1,0.3
127,1,2,0,1,1,0.8
128,1,2,0,1,1,0.2
129,1,2,0,1,1,0.4
130,1,2,0,1,1,-0.1
131,1,2,0,1,1,0.1
132,1,2,0,1,1,0.9
133,1,1,0,1,1,301205
134,1,1,0,1,1,302158
135,1,1,0,1,1,303318
136,1,1,0,1,1,304061
137,1,1,0,1,1,302570
138,1,1,0,1,1,301701
139,1,1,0,1,1,301870
140,1,1,0,1,1,301237
141,1,1,0,1,1,302157
142,1,1,0,1,1,305149
143,1,1,0,1,1,306187
144,1,1,0,1,1,308274
133,1,2,0,1,1,0.0
134,1,2,0,1,1,0.3
135,1,2,0,1,1,0.4
136,1,2,0,1,1,0.2
137,1,2,0,1,1,-0.5
138,1,2,0,1,1,-0.3
139,1,2,0,1,1,0.1
140,1,2,0,1,1,-0.2
141,1,2,0,1,1,0.3
142,1,2,0,1,1,1.0
143,1,2,0,1,1,0.3
144,1,2,0,1,1,0.7
145,1,1,0,1,1,308587
146,1,1,0,1,1,312700
147,1,1,0,1,1,314684
148,1,1,0,1,1,314712
149,1,1,0,1,1,318279
150,1,1,0,1,1,320985
151,1,1,0,1,1,326753
152,1,1,0,1,1,330102
153,1,1,0,1,1,330046
154,1,1,0,1,1,335173
155,1,1,0,1,1,339330
156,1,1,0,1,1,340128
145,1,2,0,1,1,0.1
146,1,2,0,1,1,1.3
147,1,2,0,1,1,0.6
148,1,2,0,1,1,0.0
149,1,2,0,1,1,1.1
150,1,2,0,1,1,0.9
151,1,2,0,1,1,1.8
152,1,2,0,1,1,1.0
153,1,2,0,1,1,0.0
154,1,2,0,1,1,1.6
155,1,2,0,1,1,1.2
156,1,2,0,1,1,0.2
157,1,1,0,1,1,345245
158,1,1,0,1,1,347027
159,1,1,0,1,1,348803
160,1,1,0,1,1,351979
161,1,1,0,1,1,352772
162,1,1,0,1,1,354247
163,1,1,0,1,1,355531
164,1,1,0,1,1,357433
165,1,1,0,1,1,358813
166,1,1,0,1,1,361785
167,1,1,0,1,1,363550
168,1,1,0,1,1,367858
157,1,2,0,1,1,1.5
158,1,2,0,1,1,0.5
159,1,2,0,1,1,0.5
160,1,2,0,1,1,0.9
161,1,2,0,1,1,0.2
162,1,2,0,1,1,0.4
163,1,2,0,1,1,0.4
164,1,2,0,1,1,0.5
165,1,2,0,1,1,0.4
166,1,2,0,1,1,0.8
167,1,2,0,1,1,0.5
168,1,2,0,1,1,1.2
169,1,1,0,1,1,369416
170,1,1,0,1,1,372869
171,1,1,0,1,1,374780
172,1,1,0,1,1,379185
173,1,1,0,1,1,382188
174,1,1,0,1,1,385184
175,1,1,0,1,1,388601
176,1,1,0,1,1,392249
177,1,1,0,1,1,394312
178,1,1,0,1,1,396356
179,1,1,0,1,1,400316
180,1,1,0,1,1,398782
169,1,2,0,1,1,0.4
170,1,2,0,1,1,0.9
171,1,2,0,1,1,0.5
172,1,2,0,1,1,1.2
173,1,2,0,1,1,0.8
174,1,2,0,1,1,0.8
175,1,2,0,1,1,0.9
176,1,2,0,1,1,0.9
177,1,2,0,1,1,0.5
178,1,2,0,1,1,0.5
179,1,2,0,1,1,1.0
180,1,2,0,1,1,-0.4
181,1,1,0,1,1,400113
182,1,1,0,1,1,401749
183,1,1,0,1,1,404080
184,1,1,0,1,1,405462
185,1,1,0,1,1,406727
186,1,1,0,1,1,408215
187,1,1,0,1,1,409001
188,1,1,0,1,1,410305
189,1,1,0,1,1,413220
190,1,1,0,1,1,414517
191,1,1,0,1,1,419393
192,1,1,0,1,1,424608
181,1,2,0,1,1,0.3
182,1,2,0,1,1,0.4
183,1,2,0,1,1,0.6
184,1,2,0,1,1,0.3
185,1,2,0,1,1,0.3
186,1,2,0,1,1,0.4
187,1,2,0,1,1,0.2
188,1,2,0,1,1,0.3
189,1,2,0,1,1,0.7
190,1,2,0,1,1,0.3
191,1,2,0,1,1,1.2
192,1,2,0,1,1,1.2
193,1,1,0,1,1,430050
194,1,1,0,1,1,435084
195,1,1,0,1,1,435769
196,1,1,0,1,1,442854
197,1,1,0,1,1,445537
198,1,1,0,1,1,451817
199,1,1,0,1,1,457532
200,1,1,0,1,1,461501
201,1,1,0,1,1,460392
202,1,1,0,1,1,454011
203,1,1,0,1,1,450680
204,1,1,0,1,1,445864
193,1,2,0,1,1,1.3
194,1,2,0,1,1,1.2
195,1,2,0,1,1,0.2
196,1,2,0,1,1,1.6
197,1,2,0,1,1,0.6
198,1,2,0,1,1,1.4
199,1,2,0,1,1,1.3
200,1,2,0,1,1,0.9
201,1,2,0,1,1,-0.2
202,1,2,0,1,1,-1.4
203,1,2,0,1,1,-0.7
204,1,2,0,1,1,-1.1
205,1,1,0,1,1,441099
206,1,1,0,1,1,433032
207,1,1,0,1,1,424627
208,1,1,0,1,1,418521
209,1,1,0,1,1,413218
210,1,1,0,1,1,407640
211,1,1,0,1,1,401744
212,1,1,0,1,1,396763
213,1,1,0,1,1,392188
214,1,1,0,1,1,393626
215,1,1,0,1,1,399680
216,1,1,0,1,1,398140
205,1,2,0,1,1,-1.1
206,1,2,0,1,1,-1.8
207,1,2,0,1,1,-1.9
208,1,2,0,1,1,-1.4
209,1,2,0,1,1,-1.3
210,1,2,0,1,1,-1.3
211,1,2,0,1,1,-1.4
212,1,2,0,1,1,-1.2
213,1,2,0,1,1,-1.2
214,1,2,0,1,1,0.4
215,1,2,0,1,1,1.5
216,1,2,0,1,1,-0.4
217,1,1,0,1,1,398305
218,1,1,0,1,1,399950
219,1,1,0,1,1,402438
220,1,1,0,1,1,403713
221,1,1,0,1,1,405587
222,1,1,0,1,1,407861
223,1,1,0,1,1,412955
224,1,1,0,1,1,418254
225,1,1,0,1,1,424394
226,1,1,0,1,1,432802
227,1,1,0,1,1,436296
228,1,1,0,1,1,443374
217,1,2,0,1,1,0.0
218,1,2,0,1,1,0.4
219,1,2,0,1,1,0.6
220,1,2,0,1,1,0.3
221,1,2,0,1,1,0.5
222,1,2,0,1,1,0.6
223,1,2,0,1,1,1.2
224,1,2,0,1,1,1.3
225,1,2,0,1,1,1.5
226,1,2,0,1,1,2.0
227,1,2,0,1,1,0.8
228,1,2,0,1,1,1.6
229,1,1,0,1,1,446958
230,1,1,0,1,1,452400
231,1,1,0,1,1,457190
232,1,1,0,1,1,459816
233,1,1,0,1,1,469670
234,1,1,0,1,1,474502
235,1,1,0,1,1,477912
236,1,1,0,1,1,479854
237,1,1,0,1,1,476187
238,1,1,0,1,1,480844
239,1,1,0,1,1,482217
240,1,1,0,1,1,489035
229,1,2,0,1,1,0.8
230,1,2,0,1,1,1.2
231,1,2,0,1,1,1.1
232,1,2,0,1,1,0.6
233,1,2,0,1,1,2.1
234,1,2,0,1,1,1.0
235,1,2,0,1,1,0.7
236,1,2,0,1,1,0.4
237,1,2,0,1,1,-0.8
238,1,2,0,1,1,1.0
239,1,2,0,1,1,0.3
240,1,2,0,1,1,1.4
241,1,1,0,1,1,490694
242,1,1,0,1,1,497564
243,1,1,0,1,1,499093
244,1,1,0,1,1,502843
245,1,1,0,1,1,503841
246,1,1,0,1,1,506674
247,1,1,0,1,1,512554
248,1,1,0,1,1,514847
249,1,1,0,1,1,520564
250,1,1,0,1,1,519925
251,1,1,0,1,1,524930
252,1,1,0,1,1,525749
241,1,2,0,1,1,0.3
242,1,2,0,1,1,1.4
243,1,2,0,1,1,0.3
244,1,2,0,1,1,0.8
245,1,2,0,1,1,0.2
246,1,2,0,1,1,0.6
247,1,2,0,1,1,1.2
248,1,2,0,1,1,0.4
249,1,2,0,1,1,1.1
250,1,2,0,1,1,-0.1
251,1,2,0,1,1,1.0
252,1,2,0,1,1,0.2
253,1,1,0,1,1,530162
254,1,1,0,1,1,528902
255,1,1,0,1,1,529458
256,1,1,0,1,1,531490
257,1,1,0,1,1,528530
258,1,1,0,1,1,528732
259,1,1,0,1,1,530246
260,1,1,0,1,1,534438
261,1,1,0,1,1,537643
262,1,1,0,1,1,543310
263,1,1,0,1,1,548084
264,1,1,0,1,1,550594
253,1,2,0,1,1,0.8
254,1,2,0,1,1,-0.2
255,1,2,0,1,1,0.1
256,1,2,0,1,1,0.4
257,1,2,0,1,1,-0.6
258,1,2,0,1,1,0.0
259,1,2,0,1,1,0.3
260,1,2,0,1,1,0.8
261,1,2,0,1,1,0.6
262,1,2,0,1,1,1.1
263,1,2,0,1,1,0.9
264,1,2,0,1,1,0.5
265,1,1,0,1,1,554115
266,1,1,0,1,1,557748
267,1,1,0,1,1,562592
268,1,1,0,1,1,567529
269,1,1,0,1,1,568713
270,1,1,0,1,1,570667
271,1,1,0,1,1,571139
272,1,1,0,1,1,575260
273,1,1,0,1,1,576696
274,1,1,0,1,1,580590
275,1,1,0,1,1,585014
276,1,1,0,1,1,586084
265,1,2,0,1,1,0.6
266,1,2,0,1,1,0.7
267,1,2,0,1,1,0.9
268,1,2,0,1,1,0.9
269,1,2,0,1,1,0.2
270,1,2,0,1,1,0.3
271,1,2,0,1,1,0.1
272,1,2,0,1,1,0.7
273,1,2,0,1,1,0.2
274,1,2,0,1,1,0.7
275,1,2,0,1,1,0.8
276,1,2,0,1,1,0.2
277,1,1,0,1,1,586939
278,1,1,0,1,1,590097
279,1,1,0,1,1,592085
280,1,1,0,1,1,593202
281,1,1,0,1,1,596460
282,1,1,0,1,1,601125
283,1,1,0,1,1,600204
284,1,1,0,1,1,601358
285,1,1,0,1,1,603101
286,1,1,0,1,1,602483
287,1,1,0,1,1,600229
288,1,1,0,1,1,597666
277,1,2,0,1,1,0.1
278,1,2,0,1,1,0.5
279,1,2,0,1,1,0.3
280,1,2,0,1,1,0.2
281,1,2,0,1,1,0.5
282,1,2,0,1,1,0.8
283,1,2,0,1,1,-0.2
284,1,2,0,1,1,0.2
285,1,2,0,1,1,0.3
286,1,2,0,1,1,-0.1
287,1,2,0,1,1,-0.4
288,1,2,0,1,1,-0.4
289,1,1,0,1,1,597538
290,1,1,0,1,1,593744
291,1,1,0,1,1,594861
292,1,1,0,1,1,600545
293,1,1,0,1,1,602682
294,1,1,0,1,1,603025
295,1,1,0,1,1,602132
296,1,1,0,1,1,601120
297,1,1,0,1,1,602788
298,1,1,0,1,1,603984
299,1,1,0,1,1,608550
300,1,1,0,1,1,612125
289,1,2,0,1,1,0.0
290,1,2,0,1,1,-0.6
291,1,2,0,1,1,0.2
292,1,2,0,1,1,1.0
293,1,2,0,1,1,0.4
294,1,2,0,1,1,0.1
295,1,2,0,1,1,-0.1
296,1,2,0,1,1,-0.2
297,1,2,0,1,1,0.3
298,1,2,0,1,1,0.2
299,1,2,0,1,1,0.8
300,1,2,0,1,1,0.6
301,1,1,0,1,1,611559
302,1,1,0,1,1,612702
303,1,1,0,1,1,614144
304,1,1,0,1,1,612237
305,1,1,0,1,1,615703
306,1,1,0,1,1,620872
307,1,1,0,1,1,623625
308,1,1,0,1,1,627895
309,1,1,0,1,1,631464
310,1,1,0,1,1,629365
311,1,1,0,1,1,632890
312,1,1,0,1,1,633371
301,1,2,0,1,1,-0.1
302,1,2,0,1,1,0.2
303,1,2,0,1,1,0.2
304,1,2,0,1,1,-0.3
305,1,2,0,1,1,0.6
306,1,2,0,1,1,0.8
307,1,2,0,1,1,0.4
308,1,2,0,1,1,0.7
309,1,2,0,1,1,0.6
310,1,2,0,1,1,-0.3
311,1,2,0,1,1,0.6
312,1,2,0,1,1,0.1
313,1,1,0,1,1,639156
314,1,1,0,1,1,643772
315,1,1,0,1,1,645441
316,1,1,0,1,1,645325
317,1,1,0,1,1,645550
318,1,1,0,1,1,646219
319,1,1,0,1,1,648511
320,1,1,0,1,1,654800
321,1,1,0,1,1,658744
322,1,1,0,1,1,663055
323,1,1,0,1,1,664743
324,1,1,0,1,1,671681
313,1,2,0,1,1,0.9
314,1,2,0,1,1,0.7
315,1,2,0,1,1,0.3
316,1,2,0,1,1,0.0
